StationId,StationName,City,Provider,Latitude,Longitude
7283,"MD University, Rohtak - HSPCB",,CPCB,28.87793,76.620825
7289,"Hebbal 1st Stage, Mysuru - KSPCB",,CPCB,12.21041,76.37376
7292,"Chhoti Gwaltoli, Indore - MPPCB",,CPCB,22.431,75.5213
7494,"SFTI Kusdihra, Gaya - BSPCB",,CPCB,24.762518,84.982348
7495,"DRM Office Danapur, Patna - BSPCB",,CPCB,25.586562,85.043586
7720,"Pallavpuram Phase 2, Meerut - UPPCB",,CPCB,29.06351,77.709723
7752,"Khadakpada, Kalyan - MPCB",,CPCB,19.25292,73.142019
7833,"Ganga Nagar, Meerut - UPPCB",,CPCB,28.999264,77.7590354
7880,"Sikulpuikawn, Aizawl - Mizoram PCB",,CPCB,23.7176342,92.7192841
7901,"Corporation Ground, Thrissur- Kerala PCB",,CPCB,10.522198,76.24085
7979,"Deen Dayal Nagar, Sagar - MPPCB",,CPCB,23.8640158,78.80289321
8035,"Ibrahimpur, Vijayapura - KSPCB",,CPCB,16.802639,75.722694
8153,"Urban, Chamarajanagar - KSPCB",,CPCB,11.55358,76.55521
8171,"GIDC, Nandesari - Nandesari Ind. Association",,CPCB,22.410802,73.097923
8190,"Kariavattom, Thiruvananthapuram - Kerala PCB",,CPCB,8.5637,76.8865
8235,"Jahangirpuri, Delhi - DPCC",,CPCB,28.73282,77.170633
8239,"Okhla Phase-2, Delhi - DPCC",,CPCB,28.530785,77.271255
8245,"Gole Bazar, Katni - MPPCB",,CPCB,23.50016,80.23284
8319,"Anand Vihar, Hapur - UPPCB",,CPCB,28.725645,77.749675
8365,"Nehru Nagar, Delhi - DPCC",,CPCB,28.56789,77.250515
8472,"Bawana, Delhi - DPCC",,CPCB,28.7762,77.051074
8475,"Sonia Vihar, Delhi - DPCC",,CPCB,28.710508,77.249485
8914,"SIDCO Kurichi, Coimbatore - TNPCB",,CPCB,10.942451,76.978996
8915,"Wazirpur, Delhi - DPCC",,CPCB,28.699793,77.165453
